school_name,state_school_id,nces_id,course_id,course_name,teacher_name_or_id,num_students_enrolled,num_students_female,num_students_black_or_african_american,num_students_hispanic_or_latino,num_students_american_indian_or_native_alaskan,num_students_native_hawaiian_or_pacific_islander,num_students_free_or_reduced_lunch,num_students_special_education_status,num_students_english_language_learner_status
Gardner Edgerton High,KS-D0231-0808,200642000122,10152,Computer Science I A (1 of 2),unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
Goddard High,KS-D0265-2030,200654000381,10152,Computer Programming I (1 of 2),unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
Goddard High,KS-D0265-2030,200654000381,31094,AP Computer Science Principles (1 of 2),unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
Goddard High,KS-D0265-2030,200654000381,10152,Computer Programming I (1 of 2),unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
Haven High,KS-D0312-3234,200696000560,10152,Computer Programming (1 of 2),unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
Heights High,KS-D0259-1846,201299000350,10152,Computer Programming (1 of 2),unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
Heights High,KS-D0259-1846,201299000350,10156,Advanced Computer Programming (1 of 2),unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
Heights High,KS-D0259-1846,201299000350,10152,Computer Programming (1 of 2),unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
Highland Park High,KS-D0501-8536,201226001476,10157,AP Computer Science A (1 of 2),unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
Highland Park High,KS-D0501-8536,201226001476,31094,AP Computer Science Principles (1 of 2),unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
Highland Park High,KS-D0501-8536,201226001476,31001,Intro to Computer Coding (1 of 1),unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
