32457437	You do not need to turn.
35913842	Four turns left are unneccesary
32457492	You made it, but you have an extra move block [{'type': 'maze_moveForward'}]
32474139	You do not need to turn.
31311782	Turning left and right cancel each other out.
31101700	Try removing this block [{'type': 'maze_turn', 'titles': {'DIR': 'turnRight'}}]
31101760	You do not need to turn.
32457564	Good job!
32457503	Turning left and right cancel each other out.
32590392	Try removing this block [{'type': 'maze_turn', 'titles': {'DIR': 'turnLeft'}}]
31118290	You made it, and have extra moves
31118230	You made it, but you have an extra move block [{'type': 'maze_moveForward'}]
32513526	Try removing one of these blocks [{'type': 'maze_moveForward'}]
32462816	You need to move forward twice.
31203275	Try removing this block [{'type': 'maze_turn', 'titles': {'DIR': 'turnRight'}}]
34817665	Turning left and right cancel each other out.
31101944	You made it, and have extra moves
32592948	You made it, and have extra moves
31135975	Try removing one of these blocks [{'type': 'maze_moveForward'}]
31123546	Try removing this block [{'type': 'maze_turn', 'titles': {'DIR': 'turnLeft'}}]
32457337	You need to move forward twice.
31111354	You made it, and have extra move blocks [{'type': 'maze_moveForward'}]
31916144	Try adding two of these blocks [{'type': 'maze_moveForward'}]
32518246	You made it, and have extra moves
32462873	You do not need to turn.
31196697	You made it, and have extra moves
32457294	Good job!
33508634	Try removing this block [{'type': 'maze_turn', 'titles': {'DIR': 'turnRight'}}]
32457284	Good job!
32490277	You made it, and have extra moves
56278168	You made it, and have extra moves
32864486	Try adding two of these blocks [{'type': 'maze_moveForward'}]
32476841	Try removing this block [{'type': 'maze_turn', 'titles': {'DIR': 'turnRight'}}]
31220743	You made it, and have extra moves
32525319	Try removing this block [{'type': 'maze_turn', 'titles': {'DIR': 'turnLeft'}}]
32490409	You do not need to turn.
36376828	You made it, and have extra moves
32539258	You do not need to turn.
32913304	You do not need to turn.
32459836	Try removing this block [{'type': 'maze_turn', 'titles': {'DIR': 'turnRight'}}]
32562375	You made it, and have extra moves
32490574	Try removing this block [{'type': 'maze_turn', 'titles': {'DIR': 'turnRight'}}]
