32720741	Do you need to turn left? Try removing this block [{'type': 'maze_turn', 'titles': {'DIR': 'turnLeft'}}]
32457487	It looks like you didn't move far enough before the turn.
31731815	Good start. What is the next step?
32479018	It looks like you hit the wall because you didn't move far enough before the turn. Count the number of steps that you should take before turning.
35793114	It looks like you hit the wall because you moved too far. Count the number of steps that you take before (and after) every turn.
32461317	It looks like you hit the wall because you moved too far. Count the number of steps that you take before (and after) every turn.
32461338	The turn command turns me but does not move me. Add something after the turn.
35793056	It looks like you hit the wall because you didn't turn.
32461365	Make sure you're turning in the correct direction!
31123725	Move angry bird forward twice, turn right and then move forward.
32457583	It looks like you hit the wall because you didn't move far enough before the turn. Count the number of steps that you should take before turning.
32457549	It looks like you didn't move far enough before turning.
32457522	It looks like you hit the wall because you didn't move far enough before the turn. Count the number of steps that you should take before turning.
32457511	Make sure you're turning in the correct direction!
31118267	Start by moving forward [{'type': 'maze_moveForward'}]
32462660	It looks like you didn't move far enough before the turn.
31101885	Turning to the right and then the left is the same as not turning at all.
31170851	Start by moving forward [{'type': 'maze_moveForward'}]
32903875	You made it, but have extra blocks.
32934308	It looks like you hit the wall because you didn't move far enough before the turn. Count the number of steps that you should take before turning.
32893966	Make sure you're turning in the correct direction!
32719914	It looks like you didn't move far enough before the turn.
32469808	It looks like you are not facing the correct direction. Try turning right [{'type': 'maze_turn', 'titles': {'DIR': 'turnRight'}}].
32762695	It looks like you hit the wall because you didn't move far enough before the turn.
31123637	Turning to the right and then the left is the same as not turning at all.
32490283	Instead of turning right, start by moving forward [{'type': 'maze_moveForward'}]
32486270	Move angry bird forward twice, turn right and then move forward.
31129878	It looks like you hit the wall because you didn't move far enough before the turn.
33021000	It looks like you hit the wall because you didn't turn.
32457963	Turning to the left and then the right is the same as not turning at all.
32457986	It looks like you didn't move far enough before turning.
32490371	Turning to the left and then the right is the same as not turning at all.
32625337	It looks like you hit the wall because you moved too far. Count the number of steps that you take before (and after) every turn.
32457936	It looks like you hit the wall because you moved too far. Count the number of steps that you take before (and after) every turn.
32504158	Almost there. Try removing this block [{'type': 'maze_turn', 'titles': {'DIR': 'turnLeft'}}].
32457601	Make sure you're turning in the correct direction!
32490428	It looks like you hit the wall because you didn't move far enough before the turn. Count the number of steps that you should take before turning.
31285118	You made it, but have extra blocks.
33145584	Do you need to turn at the start? Try removing this block [{'type': 'maze_turn', 'titles': {'DIR': 'turnRight'}}]
31222943	Turning to the left and then the right is the same as not turning at all.
32288748	Good job!
33077197	You made it, but have extra blocks.
32574218	It looks like you have turned too many times. Try removing one of the turns [{'type': 'maze_turn', 'titles': {'DIR': 'turnRight'}}]
32742926	It looks like you hit the wall because you moved too far. Count the number of steps that you take before (and after) every turn.
31118012	Instead of turning right, start by moving forward [{'type': 'maze_moveForward'}]
35345322	Do you need to turn left? Try removing this block [{'type': 'maze_turn', 'titles': {'DIR': 'turnLeft'}}]
31143887	Make sure you're turning in the correct direction!
32627288	You only need to turn right one time.
32492951	It looks like you hit the wall because you didn't move far enough before the turn. Count the number of steps that you should take before turning.
42550429	It looks like you hit the wall because you moved too far. Count the number of steps that you take before (and after) every turn.
32459759	Almost there. Try removing this block [{'type': 'maze_turn', 'titles': {'DIR': 'turnLeft'}}].
35173080	You made it, but have extra blocks.
33402253	Turning to the right and then the left is the same as not turning at all.
31127156	Do you need to turn left? Try removing this block [{'type': 'maze_turn', 'titles': {'DIR': 'turnLeft'}}]
32492871	It looks like you are not facing the correct direction. Try turning right [{'type': 'maze_turn', 'titles': {'DIR': 'turnRight'}}].
37597891	It looks like you didn't turn in the correct direction.
31521360	It looks like you didn't move far enough before turning. Start with this block [{'type': 'maze_moveForward'}] 
33118604	Make sure you're turning in the correct direction!
32488946	Turning to the left and then the right is the same as not turning at all.
35564960	Do you need to turn at the start? Try removing this block [{'type': 'maze_turn', 'titles': {'DIR': 'turnRight'}}]
34311693	It looks like you hit the wall because you moved too far. Count the number of steps that you take before (and after) every turn.
32523608	It looks like you hit the wall because you moved too far. Count the number of steps that you take before (and after) every turn.
31207096	Do you need to turn left? Try removing this block [{'type': 'maze_turn', 'titles': {'DIR': 'turnLeft'}}]
37597772	It looks like you have turned too many times. Try removing one of the turns [{'type': 'maze_turn', 'titles': {'DIR': 'turnRight'}}]
32520435	It looks like you hit the wall because you moved too far. Count the number of steps that you take before (and after) every turn.
31194405	It looks like you hit the wall because you moved too far. Count the number of steps that you take before (and after) every turn.
33150736	Move angry bird forward twice, turn right and then move forward.
32574775	Make sure you're turning in the correct direction!
32500824	Do you need to turn left? Try removing this block [{'type': 'maze_turn', 'titles': {'DIR': 'turnLeft'}}]
35751922	It looks like you hit the wall because you moved too far. Count the number of steps that you take before (and after) every turn.
32459194	It looks like you didn't move far enough before turning.
34568378	Angry bird needs to be told which way to turn.
32459103	It looks like you didn't move far enough before turning.
32459159	It looks like you hit the wall because you didn't move far enough before the turn. Count the number of steps that you should take before turning.
32934817	Angry bird needs to be told which way to turn.
32545006	It looks like you hit the wall because you didn't move far enough before the turn. Count the number of steps that you should take before turning.
35751867	Good job!
33880894	You made it, but have extra blocks.
35751755	It looks like you hit the wall because you didn't turn.
33880905	Make sure you're turning in the correct direction!
32527705	It looks like you hit the wall because you moved too far. Count the number of steps that you take before (and after) every turn.
32459208	Do you need to turn left? Try removing this block [{'type': 'maze_turn', 'titles': {'DIR': 'turnLeft'}}]
32459214	Turning to the right and then the left is the same as not turning at all.
34077713	It looks like you have turned to the right too many times. Turn to the right once, and then move forward.
33841034	Turning to the left three times is the same as turning to the right one time.
34620802	It looks like you hit the wall because you didn't move far enough before the turn. Count the number of steps that you should take before turning.
31106832	It looks like you are turning too soon. First move forward [{'type': 'maze_moveForward'}]
31242728	It looks like you hit the wall because you didn't move far enough before the turn. Count the number of steps that you should take before turning.
32523289	It looks like you hit the wall because you moved too far. Count the number of steps that you take before (and after) every turn.
31172890	It looks like you hit the wall because you moved too far. Count the number of steps that you take before (and after) every turn.
32500568	Start by moving forward [{'type': 'maze_moveForward'}]
31743484	Turning to the left three times is the same as turning to the right one time.
32492638	It looks like you hit the wall because you moved too far. Count the number of steps that you take before (and after) every turn.
32459059	It looks like you are not facing in the right direction at the end. Try removing this block [{'type': 'maze_turn', 'titles': {'DIR': 'turnLeft'}}]
32527379	It looks like you didn't move far enough before turning.
32544260	You made it, but have extra blocks.
31109722	You made it, but have extra blocks.
31737013	Do you need to turn left? Try removing this block [{'type': 'maze_turn', 'titles': {'DIR': 'turnLeft'}}]
32911831	It looks like you hit the wall because you moved too far. Count the number of steps that you take before (and after) every turn.
32494287	Turning to the right and then the left is the same as not turning at all.
31103154	It looks like you hit the wall because you moved too far. Count the number of steps that you take before (and after) every turn.
32599572	The turn command turns me but does not move me. Add something after the turn.
43065191	It looks like you hit the wall because you moved too far. Count the number of steps that you take before (and after) every turn.
33264240	Turning to the right and then the left is the same as not turning at all.
31107852	It looks like you are turning too soon. First move forward [{'type': 'maze_moveForward'}]
33884375	Do you need to turn left? Try removing this block [{'type': 'maze_turn', 'titles': {'DIR': 'turnLeft'}}]
32542202	Do you need to turn left? Try removing this block [{'type': 'maze_turn', 'titles': {'DIR': 'turnLeft'}}]
31156984	It looks like you hit the wall because you moved too far. Count the number of steps that you take before (and after) every turn.
32179965	It looks like you hit the wall because you moved too far. Count the number of steps that you take before (and after) every turn.
31144630	It looks like you hit the wall because you didn't move far enough before the turn. Count the number of steps that you should take before turning.
33481637	Make sure you're turning in the correct direction!
39626873	Do you need to turn left? Try removing this block [{'type': 'maze_turn', 'titles': {'DIR': 'turnLeft'}}]
31150227	Turning to the left and then the right is the same as not turning at all.
33359133	It looks like you hit the wall because you didn't move far enough before the turn.
32544564	You are already facing the correct direction at the start. Try removing this block [{'type': 'maze_turn', 'titles': {'DIR': 'turnRight'}}]
32483543	Do you need to turn left? Try removing this block [{'type': 'maze_turn', 'titles': {'DIR': 'turnLeft'}}]
34359492	Turning to the right and then the left is the same as not turning at all.
31322753	You made it, but have extra blocks.
35920367	It looks like you didn't move far enough before turning. Start with this block [{'type': 'maze_moveForward'}] 
31107336	It looks like you hit the wall because you moved too far. Count the number of steps that you take before (and after) every turn.
31132902	Turning to the right and then the left is the same as not turning at all.
32471287	You are already facing the correct direction at the start. Try removing this block [{'type': 'maze_turn', 'titles': {'DIR': 'turnRight'}}]
31402746	Turning to the left and then the right is the same as not turning at all.
32599946	It looks like you hit the wall because you moved too far. Count the number of steps that you take before (and after) every turn.
31103030	You made it, but have extra blocks.
31103014	Make sure you're turning in the correct direction!
67228623	It looks like you hit the wall because you moved too far. Count the number of steps that you take before (and after) every turn.
32521289	You made it, but have extra blocks.
32465192	It looks like you hit the wall because you moved too far. Count the number of steps that you take before (and after) every turn.
33264840	Do you need to turn at the start? Try removing your first blocks.
32465020	Make sure you're turning in the correct direction!
31132972	Turning to the right and then the left is the same as not turning at all.
32471422	It looks like you are turning too soon. First move forward [{'type': 'maze_moveForward'}]
31125823	Do you need to turn left? Try removing this block [{'type': 'maze_turn', 'titles': {'DIR': 'turnLeft'}}]
31205605	It looks like you hit the wall because you didn't move far enough before the turn. Count the number of steps that you should take before turning.
32288723	Make sure you're turning in the correct direction!
32485326	Turning to the right and then the left is the same as not turning at all.
33591977	It looks like you didn't move far enough before turning. Start with this block [{'type': 'maze_moveForward'}] 
35027140	You made it, but have extra blocks.
32485427	The turn command turns me but doesn't move me. Add this after the turn right [{'type': 'maze_moveForward'}]
32899687	It looks like you hit the wall because you moved too far. Count the number of steps that you take before (and after) every turn.
31202985	It looks like you hit the wall because you moved too far. Count the number of steps that you take before (and after) every turn.
32485479	It looks like you didn't move far enough. Count the number of steps that you take before the turn.
31205834	It looks like you didn't move far enough before the turn. Try adding one of these blocks [{'type': 'maze_turn', 'titles': {'DIR': 'turnRight'}}]
31109140	It looks like you hit the wall because you moved too far. Count the number of steps that you take before (and after) every turn.
33734605	It looks like you hit the wall because you moved too far. Count the number of steps that you take before (and after) every turn.
32899730	It looks like you hit the wall because you moved too far. Count the number of steps that you take before (and after) every turn.
33198401	It looks like you hit the wall because you moved too far. Count the number of steps that you take before (and after) every turn.
31109019	It looks like you hit the wall because you didn't move far enough before the turn. Count the number of steps that you should take before turning.
34092368	It looks like you didn't turn in the correct direction.
