32160228	How many times do you want to repeat moving forward?
41798941	How many times do you want to repeat moving forward?
32400209	How many times do you want to repeat moving forward?
31579380	How many times do you want to repeat moving forward?
32457490	You do not need to turn to solve this puzzle. Try removing this block [{'type': 'maze_turn', 'titles': {'DIR': 'turnRight'}}]
55275825	How many times do you want to repeat moving forward?
63331875	How many times do you want to repeat moving forward?
34535817	You do not need to turn to solve this puzzle. What block do you want to repeat five times?
31133208	You want to repeat a single move forward five times.
40892276	You do not need to turn to solve this puzzle. What block do you want to repeat five times?
37972699	How many times do you want to repeat moving forward?
36296630	Use a repeat block to solve this puzzle [{'type': 'controls_repeat', titles: {TIMES: '5'}}]
72347560	You do not need to turn to solve this puzzle. What block do you want to repeat five times?
41605871	You do not need to turn to solve this puzzle. What block do you want to repeat five times?
69466143	How many times do you want to repeat moving forward?
33311081	How many times do you want to repeat moving forward?
32457580	You do not need to turn to solve this puzzle. Try removing this block [{'type': 'maze_turn', 'titles': {'DIR': 'turnRight'}}]
32457556	You do not need to turn to solve this puzzle. Try removing this block [{'type': 'maze_turn', 'titles': {'DIR': 'turnLeft'}}]
31246671	You made it, but have extra blocks
32525224	How many times do you want to repeat moving forward?
32469666	You do not need to turn to solve this puzzle. What block do you want to repeat five times?
31192346	You want to repeat a single move forward five times.
33281270	You do not need to turn to solve this puzzle. What block do you want to repeat five times?
39608461	How many times do you want to repeat moving forward?
32457525	You have an extra move after your repeat block
33759747	You do not need to turn to solve this puzzle. What block do you want to repeat five times?
46957988	You do not need to turn to solve this puzzle. What block do you want to repeat five times?
46400338	How many times do you want to repeat moving forward?
35763021	You have too many move forwards in the repeat block. You only need one.
60422228	How many times do you want to repeat moving forward?
31666106	How many times do you want to repeat moving forward?
65931836	You do not need to turn to solve this puzzle. What block do you want to repeat five times?
31118211	How many times do you want to repeat moving forward?
55748947	How many times do you want to repeat moving forward?
75936688	How many times do you want to repeat moving forward?
31209334	Use a repeat block to solve this puzzle [{'type': 'controls_repeat', titles: {TIMES: '5'}}]
37679127	How many times do you want to repeat moving forward?
36805312	You do not need to turn to solve this puzzle. What block do you want to repeat five times?
70557231	How many times do you want to repeat moving forward?
31509397	You want to repeat a single move forward five times.
33281187	How many times do you want to repeat moving forward?
48041328	You do not need to turn to solve this puzzle. What block do you want to repeat five times?
39943738	You do not need to move forward before the repeat block.
31431898	How many times do you want to repeat moving forward?
40892441	How many times do you want to repeat moving forward?
32881569	How many times do you want to repeat moving forward?
48547554	You do not need to turn to solve this puzzle. What block do you want to repeat five times?
33584414	How many times do you want to repeat moving forward?
32699274	You do not need to turn to solve this puzzle. What block do you want to repeat five times?
52043766	How many times do you want to repeat moving forward?
73975608	You do not need to turn to solve this puzzle. What block do you want to repeat five times?
32490115	You do not need to turn to solve this puzzle. Try removing these blocks [{'type': 'maze_turn', 'titles': {'DIR': 'turnRight'}}]
74591537	You do not need to turn to solve this puzzle. What block do you want to repeat five times?
55576477	You do not need to turn to solve this puzzle. What block do you want to repeat five times?
53553353	How many times do you want to repeat moving forward?
32525086	You do not need to turn to solve this puzzle. Try removing this block [{'type': 'maze_turn', 'titles': {'DIR': 'turnLeft'}}]
76011391	How many times do you want to repeat moving forward?
31798705	You want to repeat a single move forward five times.
31904492	How many times do you want to repeat moving forward?
31431775	You do not need to turn to solve this puzzle. What block do you want to repeat five times?
46009386	How many times do you want to repeat moving forward?
34006711	You do not need to turn to solve this puzzle. What block do you want to repeat five times?
34644775	You want to repeat a single move forward five times.
