school_name,state_school_id,nces_id,course_id,course_name,num_students_enrolled,num_students_female,num_students_black_or_african_american,num_students_hispanic_or_latino,num_students_american_indian_or_native_alaskan,num_students_native_hawaiian_or_pacific_islander,num_students_free_or_reduced_lunch,num_students_special_education_status,num_students_english_language_learner_status
Woodland High School,GA-608-0198,130033001914,11.0120000,Foundations of Computer Programming,1,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
Ben Hill County Middle School,GA-609-0296,130036002149,11.0120000,Foundations of Computer Programming,39,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
Richmond Hill Middle School,GA-615-0199,130057002235,11.0120000,Foundations of Computer Programming,115,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
Burke County Middle School,GA-617-0188,130066001990,11.0120000,Foundations of Computer Programming,33,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
Heritage Middle School,GA-623-0205,130093003305,11.0120000,Foundations of Computer Programming,59,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
Lakeview Middle School,GA-623-2552,130093000348,11.0120000,Foundations of Computer Programming,61,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
Oglethorpe Charter School,GA-625-0118,130102002303,11.0120000,Foundations of Computer Programming,30,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
Godley Station School,GA-625-0211,130102003972,11.0120000,Foundations of Computer Programming,19,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
Coastal Middle School,GA-625-0311,130102002019,11.0120000,Foundations of Computer Programming,28,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
Hubert Middle School,GA-625-2060,130102000374,11.0120000,Foundations of Computer Programming,101,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
Burney-Harris-Lyons Middle School,GA-629-0296,130117000456,11.0120000,Foundations of Computer Programming,225,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
Mundys Mill Middle School,GA-631-0174,130123000463,11.0120000,Foundations of Computer Programming,1,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
Lovejoy Middle School,GA-631-0191,130123002105,11.0120000,Foundations of Computer Programming,100,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
North Clayton Middle School,GA-631-3052,130123000495,11.0120000,Foundations of Computer Programming,106,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
Cook County Middle School,GA-637-0101,130147000628,11.0120000,Foundations of Computer Programming,92,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
Dawson County Middle School,GA-642-0106,130165001952,11.0120000,Foundations of Computer Programming,215,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
Albany Middle School,GA-647-0101,130183000833,11.0120000,Foundations of Computer Programming,98,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
Turner Middle School,GA-648-2054,130186000856,11.0120000,Foundations of Computer Programming,236,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
Ebenezer Middle School,GA-651-0203,130198002550,11.0120000,Foundations of Computer Programming,21,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
South Effingham Middle School,GA-651-0297,130198001597,11.0120000,Foundations of Computer Programming,54,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
Elbert County Middle School ,GA-652-0104,130201002871,11.0120000,Foundations of Computer Programming,80,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
Riverwatch Middle School,GA-658-0105,130222003352,11.0120000,Foundations of Computer Programming,1,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
Lakeside Middle School,GA-658-0216,130222003858,11.0120000,Foundations of Computer Programming,193,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
South Forsyth Middle School,GA-658-0598,130222002262,11.0120000,Foundations of Computer Programming,1,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
Paul D. West Middle School,GA-660-0803,130228002564,11.0120000,Foundations of Computer Programming,197,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
Fulton Academy of Science and Technology,GA-660-1319,130228004259,11.0120000,Foundations of Computer Programming,65,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
Trickum Middle School ,GA-667-0108,130255001115,11.0120000,Foundations of Computer Programming,125,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified
