school_name,state_school_id,nces_id,course_id,course_name,num_students_enrolled,num_students_female,num_students_black_or_african_american,num_students_hispanic_or_latino,num_students_american_indian_or_native_alaskan,num_students_native_hawaiian_or_pacific_islander,num_students_free_or_reduced_lunch,num_students_special_education_status,num_students_english_language_learner_status
East Ascension High School,,220009000038,61175,AP COMPUTER SCIENCE A,4,0,0,0,0,0,0,0,0
Dutchtown High School,,220009001541,61175,AP COMPUTER SCIENCE A,12,3,1,0,0,0,2,1,0
Bossier PS for Technology & Innovative Learning,,220027001057,61175,AP COMPUTER SCIENCE A,4,0,0,0,0,0,0,0,0
Parkway High School,,220027000130,61175,AP COMPUTER SCIENCE A,17,2,1,1,0,1,2,0,0
C.E. Byrd High School,,220030000147,61175,AP COMPUTER SCIENCE A,10,1,3,0,0,0,4,0,0
Caddo Parish Magnet High School,,220030001551,61175,AP COMPUTER SCIENCE A,18,4,3,0,0,0,3,0,0
Magnolia School of Excellence,,220030002377,61175,AP COMPUTER SCIENCE A,5,0,0,0,0,0,0,0,0
LaGrange High School,,220033000244,61175,AP COMPUTER SCIENCE A,7,0,0,0,0,0,0,0,0
Baton Rouge Magnet High School,,220054000347,61175,AP COMPUTER SCIENCE A,18,1,2,0,0,0,1,1,0
Woodlawn High School,,220054000447,61175,AP COMPUTER SCIENCE A,1,0,0,0,0,0,0,0,0
Liberty High School,,,61175,AP COMPUTER SCIENCE A,28,9,13,1,0,0,9,3,0
Haynes Academy School for Advanced Studies,,220084000617,61175,AP COMPUTER SCIENCE A,23,12,4,2,0,0,10,0,0
Grace King High School,,220084000625,61175,AP COMPUTER SCIENCE A,16,5,2,6,0,0,10,1,0
Kenner Discovery Health Sciences Academy,,220084000653,61175,AP COMPUTER SCIENCE A,4,0,0,0,0,0,0,0,0
Carencro High School,,220087000668,61175,AP COMPUTER SCIENCE A,19,6,16,0,0,0,11,0,0
Denham Springs High School,,220102000758,61175,AP COMPUTER SCIENCE A,14,7,1,0,0,0,3,2,0
Live Oak High School,,220102000767,61175,AP COMPUTER SCIENCE A,15,4,0,1,0,0,5,1,0
Bolton High School,,220129001042,61175,AP COMPUTER SCIENCE A,10,1,2,0,0,0,1,0,0
Destrehan High School,,220144001139,61175,AP COMPUTER SCIENCE A,11,5,1,0,0,0,3,1,0
Opelousas Senior High School,,220156001204,61175,AP COMPUTER SCIENCE A,2,0,0,0,0,0,0,0,0
Port Allen High School,,220192001464,61175,AP COMPUTER SCIENCE A,10,3,6,0,0,0,7,3,0
West Feliciana High School,,220198001476,61175,AP COMPUTER SCIENCE A,5,0,0,0,0,0,0,0,0
"University View Academy, Inc. (FRM LA Connections)",,220015702322,61175,AP COMPUTER SCIENCE A,44,8,6,0,0,0,12,2,0
Benjamin Franklin High School,,220029900888,61175,AP COMPUTER SCIENCE A,11,2,0,1,0,0,1,1,0
East Ascension High School,,220009000038,61177,AP Computer Science Principles,3,0,0,0,0,0,0,0,0
St. Amant High School,,220009000046,61177,AP Computer Science Principles,9,0,0,0,0,0,0,0,0
Dutchtown High School,,220009001541,61177,AP Computer Science Principles,15,2,3,0,0,0,2,2,0
C.E. Byrd High School,,220030000147,61177,AP Computer Science Principles,21,9,1,1,0,0,3,0,0
Caddo Parish Magnet High School,,220030001551,61177,AP Computer Science Principles,23,5,8,1,0,0,5,1,0
LaGrange High School,,220033000244,61177,AP Computer Science Principles,6,0,0,0,0,0,0,0,0
Vinton High School,,220033000270,61177,AP Computer Science Principles,6,0,0,0,0,0,0,0,0
North DeSoto High School,,220051001579,61177,AP Computer Science Principles,15,1,1,1,0,0,6,1,0
Baton Rouge Magnet High School,,220054000347,61177,AP Computer Science Principles,5,0,0,0,0,0,0,0,0
Broadmoor Senior High School,,220054000355,61177,AP Computer Science Principles,36,15,25,2,0,0,27,3,3
McKinley Senior High School,,220054000397,61177,AP Computer Science Principles,11,7,9,0,0,0,7,0,0
Tara High School,,220054000434,61177,AP Computer Science Principles,17,9,15,0,0,0,0,4,0
Woodlawn High School,,220054000447,61177,AP Computer Science Principles,31,9,17,4,0,2,18,2,1
