school_name,state_school_id,nces_id,course_id,course_name,num_students_enrolled,num_students_female,num_students_black_or_african_american,num_students_hispanic_or_latino,num_students_american_indian_or_native_alaskan,num_students_native_hawaiian_or_pacific_islander,num_students_free_or_reduced_lunch,num_students_special_education_status,num_students_english_language_learner_status
Mill Creek Elementary,,402004000979,1321,PK-2 Computer Science,8,4,0,0,5,0,5,0,0
Mill Creek Elementary,,402004000979,1321,PK-2 Computer Science,14,9,0,0,5,0,11,0,0
Mill Creek Elementary,,402004000979,1321,PK-2 Computer Science,10,6,0,0,4,0,7,0,0
OKARCHE ELEMENTARY,,402259001104,1321,PK-2 Computer Science,36,20,0,0,0,0,9,0,0
OKARCHE ELEMENTARY,,402259001104,1321,PK-2 Computer Science,27,11,0,0,0,0,9,4,0
Clegern Elementary School,,401059000472,1321,PK-2 Computer Science,43,24,0,0,0,0,0,0,5
Clegern Elementary School,,401059000472,1321,PK-2 Computer Science,47,19,0,4,0,0,0,6,4
Clegern Elementary School,,401059000472,1321,PK-2 Computer Science,41,23,0,0,0,0,0,0,6
Russell Dougherty Elementary School,,401059000638,1321,PK-2 Computer Science,44,26,0,0,0,0,0,0,0
Russell Dougherty Elementary School,,401059000638,1321,PK-2 Computer Science,46,19,0,0,0,0,0,6,0
Russell Dougherty Elementary School,,401059000638,1321,PK-2 Computer Science,41,13,0,0,0,0,0,0,4
Ida Freeman Elementary School,,401059000477,1321,PK-2 Computer Science,78,37,13,12,0,0,39,9,14
Ida Freeman Elementary School,,401059000477,1321,PK-2 Computer Science,67,32,18,14,0,0,29,12,5
Ida Freeman Elementary School,,401059000477,1321,PK-2 Computer Science,67,28,11,9,0,0,25,8,6
Northern Hills Elementary School,,401059000478,1321,PK-2 Computer Science,117,57,17,15,0,0,45,16,4
Northern Hills Elementary School,,401059000478,1321,PK-2 Computer Science,112,51,16,13,0,0,42,21,8
Northern Hills Elementary School,,401059000478,1321,PK-2 Computer Science,98,51,9,10,0,0,38,15,0
Orvis Risner Elementary School,,401059000479,1321,PK-2 Computer Science,83,47,12,12,0,0,37,14,9
Orvis Risner Elementary School,,401059000479,1321,PK-2 Computer Science,83,32,14,11,0,0,39,21,8
Orvis Risner Elementary School,,401059000479,1321,PK-2 Computer Science,81,33,9,13,0,0,36,8,7
Sunset Elementary School,,401059000482,1321,PK-2 Computer Science,101,42,22,24,0,0,59,20,21
Sunset Elementary School,,401059000482,1321,PK-2 Computer Science,109,56,23,26,0,0,61,16,22
Sunset Elementary School,,401059000482,1321,PK-2 Computer Science,98,51,14,29,0,0,50,16,19
Will Rogers Elementary School,,401059000483,1321,PK-2 Computer Science,115,52,9,19,0,0,44,8,14
Will Rogers Elementary School,,401059000483,1321,PK-2 Computer Science,91,47,4,15,0,0,36,11,10
Will Rogers Elementary School,,401059000483,1321,PK-2 Computer Science,124,53,11,19,0,0,47,11,11
Chisholm Elementary School,,401059000471,1321,PK-2 Computer Science,146,68,4,8,0,0,16,25,7
Chisholm Elementary School,,401059000471,1321,PK-2 Computer Science,110,56,4,7,0,0,14,21,4
Chisholm Elementary School,,401059000471,1321,PK-2 Computer Science,120,63,5,6,0,0,16,15,5
John Ross Elementary School,,401059001946,1321,PK-2 Computer Science,113,54,7,21,0,0,24,21,9
John Ross Elementary School,,401059001946,1321,PK-2 Computer Science,121,58,16,14,6,0,31,19,12
John Ross Elementary School,,401059001946,1321,PK-2 Computer Science,0,0,0,0,0,0,0,0,0
John Ross Elementary School,,401059001946,1321,PK-2 Computer Science,110,43,16,16,0,0,30,18,10
Charles Haskell ES,,401059001965,1321,PK-2 Computer Science,110,52,23,9,0,0,40,19,14
Charles Haskell ES,,401059001965,1321,PK-2 Computer Science,107,50,33,17,0,0,45,22,20
Charles Haskell ES,,401059001965,1321,PK-2 Computer Science,100,43,22,16,0,0,34,7,12
